employee_key,employee_id,first_name,last_name,email,department,role_family,job_level,manager_employee_id,location,compensation_band_percentile,engagement_score,valid_from,valid_to,is_current,change_reason
817,EMP_0440,Manjunath,Desai,manjunath.desai@company.com,Finance,Accountant,L1,EMP_0047,Bengaluru Office,41.62,3,2023-01-11,,True,Hire
818,EMP_0441,Manjunath,Rao,manjunath.rao@company.com,Finance,Finance Controller,L1,EMP_0037,Bengaluru Office,27.63,4,2025-02-28,2025-08-14,False,Hire
819,EMP_0442,Kavitha,Joshi,kavitha.joshi@company.com,Sales,Sales Manager,L1,EMP_0004,Bengaluru Office,51.9,2,2023-05-09,2023-09-20,False,Hire
820,EMP_0443,Roopa,Desai,roopa.desai@company.com,Customer Success,Support Engineer,L1,EMP_0008,Remote - India,53.95,4,2021-09-19,2022-12-14,False,Hire
821,EMP_0443,Roopa,Desai,roopa.desai@company.com,Customer Success,Support Engineer,L2,EMP_0008,Remote - India,66.43,3,2022-12-15,2024-04-27,False,Promotion
822,EMP_0443,Roopa,Desai,roopa.desai@company.com,Customer Success,Support Engineer,L3,EMP_0008,Remote - India,76.7,4,2024-04-28,,True,Promotion
823,EMP_0444,Priyanka,Kumbari,priyanka.kumbari@company.com,Engineering,Tech Lead,L1,EMP_0009,Hubballi Office,22.91,3,2024-09-28,,True,Hire
824,EMP_0445,Shweta,Joshi,shweta.joshi@company.com,Marketing,SEO Executive,L1,EMP_0025,Hubballi Office,35.17,4,2024-12-24,2026-02-03,False,Hire
825,EMP_0445,Shweta,Joshi,shweta.joshi@company.com,Marketing,SEO Executive,L2,EMP_0025,Hubballi Office,43.98,4,2026-02-04,2027-05-27,False,Promotion
826,EMP_0445,Shweta,Joshi,shweta.joshi@company.com,Marketing,SEO Executive,L3,EMP_0025,Hubballi Office,57.98,3,2027-05-28,,True,Promotion
827,EMP_0446,Vijay,Gowda,vijay.gowda@company.com,Sales,Sales Manager,L1,EMP_0035,Hubballi Office,73.19,3,2024-06-21,2025-02-03,False,Hire
828,EMP_0447,Priyanka,Bhat,priyanka.bhat@company.com,Sales,Business Development Rep,L1,EMP_0008,Hubballi Office,80.57,5,2022-09-02,2023-09-13,False,Hire
829,EMP_0448,Priyanka,Gowda,priyanka.gowda@company.com,HR,HR Business Partner,L1,EMP_0001,Hubballi Office,44.79,2,2022-12-19,2023-10-28,False,Hire
830,EMP_0448,Priyanka,Gowda,priyanka.gowda@company.com,HR,HR Business Partner,L2,EMP_0001,Hubballi Office,49.84,2,2023-10-29,,True,Promotion
831,EMP_0449,Sandeep,Bhat,sandeep.bhat@company.com,Marketing,Marketing Manager,L1,EMP_0030,Bengaluru Office,41.97,4,2024-08-29,,True,Hire
832,EMP_0450,Manjunath,Kumbari,manjunath.kumbari@company.com,Customer Success,Support Engineer,L1,EMP_0012,Mumbai Office,46.43,4,2024-11-25,2026-05-19,False,Hire
833,EMP_0450,Manjunath,Kumbari,manjunath.kumbari@company.com,Customer Success,Support Engineer,L2,EMP_0012,Mumbai Office,57.28,4,2026-05-20,,True,Promotion
834,EMP_0451,Deepika,Joshi,deepika.joshi@company.com,Sales,Business Development Rep,L1,EMP_0042,Mumbai Office,73.27,5,2023-12-18,2024-11-03,False,Hire
835,EMP_0451,Deepika,Joshi,deepika.joshi@company.com,Sales,Business Development Rep,L2,EMP_0042,Mumbai Office,79.37,4,2024-11-04,,True,Promotion
836,EMP_0452,Vijay,Desai,vijay.desai@company.com,Engineering,QA Analyst,L1,EMP_0045,Bengaluru Office,89.55,4,2023-12-11,2025-04-28,False,Hire
837,EMP_0452,Vijay,Desai,vijay.desai@company.com,Engineering,QA Analyst,L2,EMP_0045,Bengaluru Office,99.0,3,2025-04-29,,True,Promotion
838,EMP_0453,Priyanka,Kulkarni,priyanka.kulkarni@company.com,Customer Success,CS Specialist,L1,EMP_0001,Remote - India,62.08,3,2023-12-09,,True,Hire
839,EMP_0454,Kavitha,Desai,kavitha.desai@company.com,HR,HR Associate,L1,EMP_0005,Hubballi Office,76.85,5,2024-08-10,2025-12-18,False,Hire
840,EMP_0455,Shweta,Shetty,shweta.shetty@company.com,Sales,Account Executive,L1,EMP_0010,Hubballi Office,86.75,5,2023-05-25,2024-07-14,False,Hire
841,EMP_0455,Shweta,Shetty,shweta.shetty@company.com,Sales,Account Executive,L2,EMP_0010,Hubballi Office,94.79,5,2024-07-15,,True,Promotion
842,EMP_0456,Shweta,Rao,shweta.rao@company.com,Customer Success,Support Engineer,L1,EMP_0035,Mumbai Office,22.79,3,2022-08-13,,True,Hire
843,EMP_0457,Karthik,Desai,karthik.desai@company.com,Customer Success,Support Engineer,L1,EMP_0035,Mumbai Office,60.54,5,2022-02-24,2023-07-03,False,Hire
844,EMP_0457,Karthik,Desai,karthik.desai@company.com,Customer Success,Support Engineer,L2,EMP_0035,Mumbai Office,66.46,5,2023-07-04,2024-10-08,False,Promotion
845,EMP_0457,Karthik,Desai,karthik.desai@company.com,Customer Success,Support Engineer,L3,EMP_0035,Mumbai Office,72.1,5,2024-10-09,,True,Promotion
846,EMP_0458,Sandeep,Patil,sandeep.patil@company.com,Sales,Business Development Rep,L1,EMP_0002,Mumbai Office,85.95,4,2021-08-31,2023-02-22,False,Hire
847,EMP_0458,Sandeep,Patil,sandeep.patil@company.com,Sales,Business Development Rep,L2,EMP_0002,Mumbai Office,99.0,3,2023-02-23,,True,Promotion
848,EMP_0459,Priyanka,Patil,priyanka.patil@company.com,Engineering,Tech Lead,L1,EMP_0039,Hubballi Office,35.89,4,2023-07-30,2024-08-13,False,Hire
849,EMP_0459,Priyanka,Patil,priyanka.patil@company.com,Engineering,Tech Lead,L2,EMP_0039,Hubballi Office,49.29,4,2024-08-14,2025-07-20,False,Promotion
850,EMP_0459,Priyanka,Patil,priyanka.patil@company.com,Engineering,Tech Lead,L3,EMP_0039,Hubballi Office,62.13,4,2025-07-21,,True,Promotion
851,EMP_0460,Sandeep,Patil,sandeep.patil@company.com,Customer Success,CS Manager,L1,EMP_0010,Hubballi Office,25.15,5,2024-05-30,,True,Hire
852,EMP_0461,Anil,Kumbari,anil.kumbari@company.com,Finance,Financial Analyst,L1,EMP_0006,Hubballi Office,59.65,4,2024-04-02,,True,Hire
853,EMP_0462,Priyanka,Shetty,priyanka.shetty@company.com,Finance,Accountant,L1,EMP_0037,Remote - India,76.38,5,2023-06-26,,True,Hire
854,EMP_0463,Sandeep,Patil,sandeep.patil@company.com,Marketing,Marketing Manager,L1,EMP_0006,Hubballi Office,68.62,4,2024-07-19,2025-06-10,False,Hire
855,EMP_0463,Sandeep,Patil,sandeep.patil@company.com,Marketing,Marketing Manager,L2,EMP_0006,Hubballi Office,83.34,4,2025-06-11,,True,Promotion
856,EMP_0464,Deepika,Kumbari,deepika.kumbari@company.com,Marketing,Content Specialist,L1,EMP_0005,Hubballi Office,25.72,4,2024-06-02,2024-11-11,False,Hire
857,EMP_0465,Manjunath,Rao,manjunath.rao@company.com,Engineering,QA Analyst,L1,EMP_0006,Remote - India,71.87,2,2023-05-16,,True,Hire
858,EMP_0466,Roopa,Kulkarni,roopa.kulkarni@company.com,HR,HR Business Partner,L1,EMP_0009,Hubballi Office,33.65,2,2023-09-28,2025-09-06,False,Hire
859,EMP_0467,Roopa,Gowda,roopa.gowda@company.com,Sales,Account Executive,L1,EMP_0001,Hubballi Office,78.69,5,2024-08-19,,True,Hire
860,EMP_0468,Karthik,Kulkarni,karthik.kulkarni@company.com,Marketing,Content Specialist,L1,EMP_0048,Bengaluru Office,72.77,4,2023-11-02,2026-01-06,False,Hire
861,EMP_0469,Sandeep,Nayaka,sandeep.nayaka@company.com,Customer Success,Support Engineer,L1,EMP_0046,Remote - India,17.16,3,2024-12-13,,True,Hire
862,EMP_0470,Karthik,Shetty,karthik.shetty@company.com,Engineering,Tech Lead,L1,EMP_0016,Remote - India,94.46,2,2022-11-02,2024-01-12,False,Hire
863,EMP_0470,Karthik,Shetty,karthik.shetty@company.com,Engineering,Tech Lead,L2,EMP_0016,Remote - India,99.0,1,2024-01-13,2025-01-21,False,Promotion
864,EMP_0470,Karthik,Shetty,karthik.shetty@company.com,Engineering,Tech Lead,L3,EMP_0016,Remote - India,99.0,0,2025-01-22,,True,Promotion
865,EMP_0471,Karthik,Gowda,karthik.gowda@company.com,Finance,Financial Analyst,L1,EMP_0010,Mumbai Office,33.91,2,2024-05-06,2024-08-31,False,Hire
866,EMP_0472,Deepika,Desai,deepika.desai@company.com,HR,HR Business Partner,L1,EMP_0026,Remote - India,47.48,3,2023-12-31,2025-12-05,False,Hire
867,EMP_0473,Vijay,Shetty,vijay.shetty@company.com,Engineering,Senior Developer,L1,EMP_0027,Mumbai Office,67.78,2,2022-09-13,2023-12-27,False,Hire
868,EMP_0473,Vijay,Shetty,vijay.shetty@company.com,Engineering,Senior Developer,L2,EMP_0027,Mumbai Office,74.57,3,2023-12-28,,True,Promotion
869,EMP_0474,Kavitha,Shetty,kavitha.shetty@company.com,Customer Success,CS Manager,L1,EMP_0043,Mumbai Office,61.02,2,2023-04-01,,True,Hire
870,EMP_0475,Kavitha,Desai,kavitha.desai@company.com,Engineering,Tech Lead,L1,EMP_0024,Bengaluru Office,36.37,2,2023-09-29,2025-04-24,False,Hire
871,EMP_0475,Kavitha,Desai,kavitha.desai@company.com,Engineering,Tech Lead,L2,EMP_0024,Bengaluru Office,44.06,2,2025-04-25,,True,Promotion
872,EMP_0476,Deepika,Kumbari,deepika.kumbari@company.com,Engineering,QA Analyst,L1,EMP_0019,Remote - India,29.18,2,2024-07-20,2025-10-03,False,Hire
873,EMP_0476,Deepika,Kumbari,deepika.kumbari@company.com,Engineering,QA Analyst,L2,EMP_0019,Remote - India,42.72,1,2025-10-04,2027-01-26,False,Promotion
874,EMP_0476,Deepika,Kumbari,deepika.kumbari@company.com,Engineering,QA Analyst,L3,EMP_0019,Remote - India,52.79,1,2027-01-27,,True,Promotion
875,EMP_0477,Karthik,Joshi,karthik.joshi@company.com,Marketing,Marketing Manager,L1,EMP_0003,Bengaluru Office,60.96,4,2023-06-24,,True,Hire
876,EMP_0478,Shweta,Rao,shweta.rao@company.com,Finance,Financial Analyst,L1,EMP_0049,Hubballi Office,31.3,3,2025-03-26,2026-10-02,False,Hire
877,EMP_0478,Shweta,Rao,shweta.rao@company.com,Finance,Financial Analyst,L2,EMP_0049,Hubballi Office,44.92,2,2026-10-03,,True,Promotion
878,EMP_0479,Deepika,Gowda,deepika.gowda@company.com,Marketing,SEO Executive,L1,EMP_0044,Mumbai Office,40.39,2,2021-05-28,,True,Hire
879,EMP_0480,Manjunath,Shetty,manjunath.shetty@company.com,Sales,Account Executive,L1,EMP_0030,Mumbai Office,60.41,4,2022-10-06,2023-12-09,False,Hire
880,EMP_0480,Manjunath,Shetty,manjunath.shetty@company.com,Sales,Account Executive,L2,EMP_0030,Mumbai Office,73.36,4,2023-12-10,,True,Promotion
881,EMP_0481,Kavitha,Gowda,kavitha.gowda@company.com,Customer Success,Support Engineer,L1,EMP_0028,Remote - India,31.22,4,2022-01-19,2023-01-31,False,Hire
882,EMP_0481,Kavitha,Gowda,kavitha.gowda@company.com,Customer Success,Support Engineer,L2,EMP_0028,Remote - India,44.06,5,2023-02-01,,True,Promotion
883,EMP_0482,Priyanka,Patil,priyanka.patil@company.com,Sales,Business Development Rep,L1,EMP_0040,Bengaluru Office,82.9,5,2024-05-13,2025-07-13,False,Hire
884,EMP_0482,Priyanka,Patil,priyanka.patil@company.com,Sales,Business Development Rep,L2,EMP_0040,Bengaluru Office,89.49,4,2025-07-14,2026-09-24,False,Promotion
885,EMP_0482,Priyanka,Patil,priyanka.patil@company.com,Sales,Business Development Rep,L3,EMP_0040,Bengaluru Office,99.0,5,2026-09-25,,True,Promotion
886,EMP_0483,Roopa,Patil,roopa.patil@company.com,Marketing,SEO Executive,L1,EMP_0047,Remote - India,57.57,5,2024-06-26,2025-06-29,False,Hire
887,EMP_0483,Roopa,Patil,roopa.patil@company.com,Marketing,SEO Executive,L2,EMP_0047,Remote - India,72.1,4,2025-06-30,,True,Promotion
888,EMP_0484,Anil,Rao,anil.rao@company.com,Customer Success,CS Specialist,L1,EMP_0033,Hubballi Office,31.42,5,2021-06-01,2023-05-11,False,Hire
889,EMP_0485,Roopa,Kumbari,roopa.kumbari@company.com,Sales,Account Executive,L1,EMP_0038,Bengaluru Office,29.35,3,2023-07-11,2024-08-31,False,Hire
890,EMP_0485,Roopa,Kumbari,roopa.kumbari@company.com,Sales,Account Executive,L2,EMP_0038,Bengaluru Office,34.63,4,2024-09-01,2025-09-22,False,Promotion
891,EMP_0485,Roopa,Kumbari,roopa.kumbari@company.com,Sales,Account Executive,L3,EMP_0038,Bengaluru Office,49.55,3,2025-09-23,,True,Promotion
892,EMP_0486,Kavitha,Nayaka,kavitha.nayaka@company.com,Engineering,Software Engineer,L1,EMP_0049,Remote - India,29.57,5,2023-09-23,2025-03-23,False,Hire
893,EMP_0486,Kavitha,Nayaka,kavitha.nayaka@company.com,Engineering,Software Engineer,L2,EMP_0049,Remote - India,38.14,5,2025-03-24,2026-04-11,False,Promotion
894,EMP_0486,Kavitha,Nayaka,kavitha.nayaka@company.com,Engineering,Software Engineer,L3,EMP_0049,Remote - India,50.65,5,2026-04-12,,True,Promotion
895,EMP_0487,Manjunath,Gowda,manjunath.gowda@company.com,HR,HR Associate,L1,EMP_0025,Remote - India,33.54,4,2022-07-06,,True,Hire
896,EMP_0488,Karthik,Nayaka,karthik.nayaka@company.com,HR,HR Business Partner,L1,EMP_0023,Remote - India,31.72,2,2024-03-03,2025-03-05,False,Hire
897,EMP_0488,Karthik,Nayaka,karthik.nayaka@company.com,HR,HR Business Partner,L2,EMP_0023,Remote - India,42.29,3,2025-03-06,2026-03-27,False,Promotion
898,EMP_0488,Karthik,Nayaka,karthik.nayaka@company.com,HR,HR Business Partner,L3,EMP_0023,Remote - India,47.39,3,2026-03-28,,True,Promotion
899,EMP_0489,Deepika,Kulkarni,deepika.kulkarni@company.com,Sales,Account Executive,L1,EMP_0010,Remote - India,28.75,5,2023-12-27,2025-04-09,False,Hire
900,EMP_0489,Deepika,Kulkarni,deepika.kulkarni@company.com,Sales,Account Executive,L2,EMP_0010,Remote - India,34.5,5,2025-04-10,,True,Promotion
901,EMP_0490,Kavitha,Nayaka,kavitha.nayaka@company.com,Customer Success,CS Specialist,L1,EMP_0021,Hubballi Office,66.88,2,2023-06-13,,True,Hire
902,EMP_0491,Kavitha,Kumbari,kavitha.kumbari@company.com,Customer Success,CS Specialist,L1,EMP_0047,Mumbai Office,79.65,3,2024-02-03,2025-03-13,False,Hire
903,EMP_0491,Kavitha,Kumbari,kavitha.kumbari@company.com,Customer Success,CS Specialist,L2,EMP_0047,Mumbai Office,85.81,3,2025-03-14,,True,Promotion
904,EMP_0492,Deepika,Bhat,deepika.bhat@company.com,Engineering,Tech Lead,L1,EMP_0017,Bengaluru Office,48.17,3,2022-09-30,2024-03-13,False,Hire
905,EMP_0492,Deepika,Bhat,deepika.bhat@company.com,Engineering,Tech Lead,L2,EMP_0017,Bengaluru Office,54.99,4,2024-03-14,2025-06-04,False,Promotion
906,EMP_0492,Deepika,Bhat,deepika.bhat@company.com,Engineering,Tech Lead,L3,EMP_0017,Bengaluru Office,66.26,4,2025-06-05,,True,Promotion
907,EMP_0493,Deepika,Rao,deepika.rao@company.com,Finance,Financial Analyst,L1,EMP_0026,Bengaluru Office,65.34,4,2023-12-23,2025-01-20,False,Hire
908,EMP_0493,Deepika,Rao,deepika.rao@company.com,Finance,Financial Analyst,L2,EMP_0026,Bengaluru Office,75.93,5,2025-01-21,,True,Promotion
909,EMP_0494,Anil,Shetty,anil.shetty@company.com,Sales,Business Development Rep,L1,EMP_0017,Bengaluru Office,70.8,5,2025-04-01,,True,Hire
910,EMP_0495,Anil,Bhat,anil.bhat@company.com,Customer Success,CS Manager,L1,EMP_0039,Hubballi Office,16.79,4,2024-01-02,2025-03-18,False,Hire
911,EMP_0495,Anil,Bhat,anil.bhat@company.com,Customer Success,CS Manager,L2,EMP_0039,Hubballi Office,23.14,4,2025-03-19,2026-06-27,False,Promotion
912,EMP_0495,Anil,Bhat,anil.bhat@company.com,Customer Success,CS Manager,L3,EMP_0039,Hubballi Office,37.25,5,2026-06-28,,True,Promotion
913,EMP_0496,Sandeep,Shetty,sandeep.shetty@company.com,Marketing,Content Specialist,L1,EMP_0012,Bengaluru Office,68.77,2,2021-07-07,,True,Hire
914,EMP_0497,Karthik,Nayaka,karthik.nayaka@company.com,HR,Talent Acquisition Specialist,L1,EMP_0040,Hubballi Office,30.48,2,2025-01-07,2026-05-10,False,Hire
915,EMP_0497,Karthik,Nayaka,karthik.nayaka@company.com,HR,Talent Acquisition Specialist,L2,EMP_0040,Hubballi Office,41.4,2,2026-05-11,2027-04-11,False,Promotion
916,EMP_0497,Karthik,Nayaka,karthik.nayaka@company.com,HR,Talent Acquisition Specialist,L3,EMP_0040,Hubballi Office,54.68,3,2027-04-12,,True,Promotion
917,EMP_0498,Vijay,Desai,vijay.desai@company.com,Sales,Business Development Rep,L1,EMP_0028,Remote - India,85.2,5,2023-02-05,,True,Hire
918,EMP_0499,Deepika,Patil,deepika.patil@company.com,Finance,Accountant,L1,EMP_0010,Remote - India,57.37,2,2022-03-27,2023-08-20,False,Hire
919,EMP_0499,Deepika,Patil,deepika.patil@company.com,Finance,Accountant,L2,EMP_0010,Remote - India,67.4,1,2023-08-21,2025-04-04,False,Promotion
920,EMP_0499,Deepika,Patil,deepika.patil@company.com,Finance,Accountant,L3,EMP_0010,Remote - India,79.88,1,2025-04-05,,True,Promotion
921,EMP_0500,Shweta,Joshi,shweta.joshi@company.com,Finance,Finance Controller,L1,EMP_0010,Remote - India,65.81,4,2023-05-03,2024-04-13,False,Hire
922,EMP_0500,Shweta,Joshi,shweta.joshi@company.com,Finance,Finance Controller,L2,EMP_0010,Remote - India,71.92,3,2024-04-14,2025-06-27,False,Promotion
923,EMP_0500,Shweta,Joshi,shweta.joshi@company.com,Finance,Finance Controller,L3,EMP_0010,Remote - India,85.91,3,2025-06-28,,True,Promotion
